,Strain,SOK5,Orientation,Normalized SOK5,Relative SOK5 (mean),Relative SOK5 (median),Normalized strain,Relative strain (mean),Relative strain (median),Stage,Experiment
103,0.068320465469008,0.5803644462107462,anticlinal,0.6129634372178151,1.2587682997815928,1.3066804941408638,0.5015903437607474,1.087230174309313,1.083113169340456,4,Control
104,0.0925161239681887,0.660310517031746,anticlinal,0.7317839480900568,1.4321655164764038,1.4866776872960608,0.7319414362370279,1.472272193958991,1.4666971537501503,4,Control
105,0.0529922059783337,0.3996679576086874,periclinal,0.3444017822418074,0.8668507500088724,0.8998454811457395,0.3556599769738186,0.8433011243021236,0.8401078033283014,4,Control
106,0.0866822479301211,0.6274294119289336,anticlinal,0.6829141328979162,1.360848789486244,1.4126464489178938,0.6764009053279159,1.3794337447735938,1.3742102551063304,4,Control
107,0.09449376588905,0.4364803926838368,anticlinal,0.3991145692138412,0.9466942459585526,0.982728040834893,0.7507692758270395,1.5037437589663272,1.498049545658198,4,Control
108,0.058596390438778,0.397700203077426,periclinal,0.3414771907481347,0.8625828334576849,0.8954151159156768,0.4090137640982995,0.9324843347203006,0.9289533044654942,4,Control
109,0.0630778642555058,0.6168286079573576,anticlinal,0.667158600066548,1.3378564161960766,1.3887789224656628,0.4516789550300548,1.0038010847669443,1.0,4,Control
110,0.04748170907244,0.4058165906819488,anticlinal,0.3535402391469212,0.8801866882286294,0.9136890219672296,0.3031981279853828,0.7556088278518962,0.7527475705282071,4,Control
111,0.0760518488318856,0.369373208488922,anticlinal,0.2993759600820599,0.8011436411554993,0.8316373784472603,0.5751958050071152,1.2102649520083415,1.205682052325469,4,Control
112,0.0642408628228478,0.4337515708434339,anticlinal,0.3950588351192665,0.9407756297323552,0.9765841457460036,0.4627511062816795,1.0223086743510104,1.018437507056852,4,Control
113,0.0620190750742385,0.4110627415963017,periclinal,0.3613373744576981,0.8915652082430339,0.9255006398460668,0.4415989134136944,0.9869518502337246,0.9832145683154632,4,Control
114,0.0651386619426722,0.4849336647225665,periclinal,0.471128646678187,1.0517858711627937,1.0918197432361774,0.4712984664654407,1.0365959642112377,1.032670695361828,4,Control
115,0.06607584053168,0.3711796446342488,anticlinal,0.3020607907865781,0.8050616698530934,0.8357045381267013,0.4802207329055397,1.0515099264287255,1.047528183009344,4,Control
116,0.043899633663752,0.8407744733294685,anticlinal,1.0,1.8235787205827332,1.8929891578372708,0.2690955230179817,0.6986048182298651,0.6959594174896339,4,Control
117,0.0264106484958571,0.4619736625376581,periclinal,0.4370041529885984,1.001987295281762,1.0401256961656973,0.1025942955410577,0.420290666503119,0.4186991555211352,4,Control
118,0.0374989269382267,0.5628572835246491,anticlinal,0.5869432714620381,1.2207965364314035,1.267263420715648,0.2081585666257868,0.596746005630697,0.5944863127630964,4,Control
119,0.0414221552948183,0.3829665894332124,periclinal,0.3195792352611236,0.8306266963826875,0.8622426400984544,0.2455090664274513,0.659179014842662,0.6566829074464545,4,Control
120,0.0438220741122807,0.5695224380210385,anticlinal,0.5968494126165748,1.2352527720743345,1.2822699005710745,0.2683571290861118,0.6973705601772209,0.6947298331911363,4,Control
121,0.065938755902855,0.4325129798160464,periclinal,0.39321796893129,0.938089215821495,0.973795479510034,0.4789156395139866,1.0493284052129457,1.0453549225408256,4,Control
122,0.0680023702938241,0.690358603551243,anticlinal,0.7764431659142067,1.497337632078576,1.5543304334241828,0.4985619669501916,1.082168108786369,1.0780702722966466,4,Control
123,0.0395036153981301,0.4950130909718103,anticlinal,0.4861092775451593,1.0736474140697954,1.1145133967809633,0.2272438986835589,0.6286479806645946,0.6262674848678309,4,Control
124,0.0156343308661455,0.1868635827691538,anticlinal,0.028119515025749,0.4052935287631501,0.4207201186494891,0.0,0.2487997726028329,0.2478576446852491,4,Control
125,0.0610769691843637,0.3483549179396647,periclinal,0.2681373514165299,0.7555564966780156,0.784315061478645,0.4326297373539338,0.971959476516203,0.9682789660880532,4,Control
126,0.0679122367332299,0.4245544453109116,anticlinal,0.3813895310107851,0.9208277329494998,0.9558769769764892,0.4977038640739109,1.0807337519487326,1.076641346925472,4,Control
127,0.0651507157099913,0.4518943109346393,anticlinal,0.4220236330651972,0.9801259142769964,1.0174322106855935,0.4714132225267605,1.036787784033504,1.0328617888216551,4,Control
128,0.0673767748778639,0.4912927240821733,anticlinal,0.4805798513967673,1.0655782087027053,1.1061370551951266,0.4926060807931999,1.072212582159432,1.0681524441751036,4,Control
129,0.0386310573014051,0.4507919542034875,periclinal,0.4203852462299995,0.9777349826524206,1.014950273606943,0.2189368418272052,0.6147623684240341,0.6124344531534008,4,Control
130,0.048661008697003,0.3813387155025605,periclinal,0.3171597941292543,0.8270959561498487,0.858577510151244,0.3144254709768597,0.7743758272798803,0.7714435051239954,4,Control
131,0.0634638278793137,0.3752106723850707,anticlinal,0.30805193921669,0.81380467604757,0.8447803272583926,0.4553534630994781,1.0099431872117828,1.006118844199361,4,Control
132,0.050766089064807,0.3534842316798487,anticlinal,0.2757608365080896,0.7666816053540099,0.7958636224843847,0.3344665689486485,0.8078754072302088,0.8048162325086307,4,Control
133,0.0533632800712474,0.4072940432715113,periclinal,0.3557361153129231,0.8833911755060879,0.9170154808714648,0.3591927315254335,0.8492062794844045,0.8459905975112265,4,Control
134,0.0640747946723496,0.4490406102175074,anticlinal,0.4177822967042734,0.9739364448440512,1.0110071529696387,0.4611700796733692,1.0196659185826766,1.015804758588616,4,Control
135,0.0413471671343158,0.2919970734391564,anticlinal,0.1843750375662066,0.6333204283515637,0.6574263511493826,0.2447951530328182,0.6579856770886734,0.6554940884940765,4,Control
136,0.0537986970169588,0.3889053717874622,periclinal,0.3284057997944948,0.843507483646002,0.8756137056623644,0.3633380524362367,0.8561353663770835,0.8528934460913192,4,Control
137,0.0944668093135332,0.4130674700706633,anticlinal,0.3643169187809846,0.8959133185893376,0.930014251268338,0.7505126398433596,1.5033147805907152,1.49762219169124,4,Control
138,0.0560855360033881,0.4396089256368504,periclinal,0.4037643772649464,0.9534798065348212,0.989771878567667,0.3851095557354411,0.8925273952188764,0.8891476695565609,4,Control
139,0.0790438369230656,0.4578984698061108,anticlinal,0.4309473639895562,0.9931484984542434,1.0309504703451895,0.6036805732767071,1.2578784995972512,1.2531153021111716,4,Control
140,0.0527393272030947,0.4848806079727998,periclinal,0.4710497906437659,1.0516707949290034,1.0917002868834402,0.3532524829954109,0.8392768918412508,0.836098809393206,4,Control
141,0.0842813611370496,0.4344230983737733,anticlinal,0.396056898481234,0.9422321241353824,0.9780960783443946,0.6535436272044612,1.3412267953828256,1.3361479836358443,4,Control
142,0.0654516540542785,0.5109928831958997,anticlinal,0.5098593762829681,1.108306421905496,1.1504916220771064,0.4742782603341389,1.0415768212022305,1.0376326913853222,4,Control
143,0.040021738227857,0.4518464453030585,periclinal,0.4219524923732377,0.9800220972012328,1.0173244420455008,0.2321766084037157,0.6368932227104527,0.6344815047279235,4,Control
144,0.0873057434312317,0.5464401588478273,anticlinal,0.5625431837388918,1.1851889862934315,1.2303005489802348,0.6823367995644677,1.3893558540229958,1.3840947923916291,4,Control
145,0.0711980962981798,0.2370263401965317,periclinal,0.1639923780819128,0.5916878987527507,0.6462299362054291,0.401400694253507,0.7471605919374267,0.7136870105149742,4,Ablated
146,0.070160188533633,0.1691542862463176,anticlinal,0.0570293548543964,0.422259163733101,0.4611831896792381,0.393462890441655,0.7362686745961604,0.7032830625418782,4,Ablated
147,0.1319172685417963,0.2665026091128311,anticlinal,0.2104455300532286,0.665269390175582,0.7265942002174375,0.865774209272248,1.3843542113495622,1.3223336846901406,4,Ablated
148,0.0738420727534954,0.3491683232422504,periclinal,0.3407226350754263,0.871627479540569,0.9519744643852786,0.4216215338139597,0.7749067693794303,0.7401901299855204,4,Ablated
149,0.0440525869076469,0.3344884579614157,periclinal,0.317587888451101,0.83498219094189,0.9119511977893708,0.1937948401736818,0.4622926541806129,0.4415814563903361,4,Ablated
150,0.0778767581168542,0.4095275008012409,anticlinal,0.4358457341343095,1.0223018514720217,1.1165380628065198,0.4524783613191237,0.8172471978614421,0.7806336626789319,4,Ablated
151,0.0401114149933295,0.3441165356038,periclinal,0.332761265895286,0.8590167223974539,0.9382012423855112,0.1636531931861087,0.420933566037355,0.4020752989549622,4,Ablated
152,0.0883305269563195,0.3011551584019193,anticlinal,0.2650562456390608,0.7517724094530435,0.8210711039146183,0.5324276294300083,0.926950188814468,0.8854218440989354,4,Ablated
153,0.052303634600346,0.4808514350142705,periclinal,0.5482487511035944,1.200347501294296,1.310996034938179,0.2568979405300729,0.5488800490508681,0.5242896447772408,4,Ablated
154,0.1075807546315516,0.4141349727953543,anticlinal,0.4431068836832532,1.0338034652610153,1.129099900154873,0.6796512420081326,1.1289641786902669,1.078385394468754,4,Ablated
155,0.1207372446470905,0.5446855468952572,anticlinal,0.6488481759691257,1.359696337783489,1.48503371368045,0.7802706228078617,1.267029820595361,1.2102655502068524,4,Ablated
156,0.0727230080442019,0.504065614284845,periclinal,0.5848331573799621,1.2582969635459889,1.3742873028059022,0.4130630506629864,0.7631631822038646,0.7289726678836735,4,Ablated
157,0.1268858111812565,0.3615155663097085,anticlinal,0.3601812836672175,0.902449852699249,0.9856380567656884,0.8272941797552708,1.3315535487579004,1.2718985473918274,4,Ablated
158,0.1111768126839633,0.3266586519934841,anticlinal,0.3052484988367962,0.8154366778273313,0.8906039711184367,0.707153496342396,1.1667016043066591,1.1144321436727724,4,Ablated
159,0.1419562652218754,0.3612222078510543,anticlinal,0.3597189651458119,0.9017175431599864,0.9848382426274612,0.9425513457734775,1.4897045380006069,1.4229642057530834,4,Ablated
160,0.1494679656490701,0.3380898558068984,anticlinal,0.3232635145590196,0.8439723458841614,0.9217700689663332,1.0,1.5685331419865096,1.4982612052587525,4,Ablated
161,0.0573502738003914,0.5758390855943757,periclinal,0.6979446227325823,1.4374647910124,1.569970895385285,0.2954940790767877,0.6018400315229969,0.5748769642575816,4,Ablated
